file_path,title,subject,level,type,content_preview
public/units/y9-science-ecology/resources/assessment-rubric-field-report.html,Field Report Assessment Rubric (Y9 Ecology),Science,Year 9,unit-plan,Field Report Assessment Rubric (Y9 Ecology) Ecosystem Field Report Assessment Rubric For Year 9 Science Ecology Unit field investigations. Assesses scientific rigour + kaitiakitanga integration. Criteria Emerging (1-2) Developing (3-4) Proficient (5-6) Excellent (7-8) Data Collection & Method Observations incomplete or unclear; method not described. Basic observations recorded; method described but lacks detail. Systematic data collection; clear method with justification; some quantitative data.
public/units/y9-science-ecology/resources/restoration-proposal-rubric.html,Restoration Proposal Rubric (Y9 Ecology),Science,Year 9,unit-plan,"Restoration Proposal Rubric (Y9 Ecology) Ecosystem Restoration Proposal Assessment Rubric Evaluates scientific validity, feasibility, and cultural integrity of student restoration proposals. Criteria Excellent (7-8) Proficient (5-6) Developing (3-4) Emerging (1-2) Scientific Evidence & Data Proposal grounded in comprehensive field data; cites specific observations, measurements, species counts; identifies clear ecological relationships. Uses field data to justify actions; some quantitative evide"
public/units/y9-science-ecology/resources/restoration-proposal-template.html,Ecosystem Restoration Proposal Template (Y9),Science,Year 9,unit-plan,"Ecosystem Restoration Proposal Template (Y9) Ecosystem Restoration Proposal Propose a scientifically sound, culturally grounded action plan to restore or protect a local ecosystem. Executive Summary Ecosystem: ___________________________________________________ Proposed by: ______________________________________________ Date: _________________ Brief Overview (1 paragraph): Problem Statement Current ecosystem status: Key threats or issues (use data from field report): ____________________________"
public/units/y9-science-ecology/resources/debate-preparation-guide.html,Ecology Debate Preparation Guide (Y9),Science,Year 9,unit-plan,"Ecology Debate Preparation Guide (Y9) Ecology Debate Preparation Guide Structure your arguments for conservation debates using evidence + kaitiakitanga reasoning. Common Debate Topics ""Predator-free NZ by 2050 is achievable"" (Pro vs Con) ""1080 poison use should be banned"" (Ethics vs Effectiveness) ""Marine reserves benefit fisheries"" (Conservation vs Economics) ""Tourism should be limited in sensitive ecosystems"" (Protection vs Access) Your Position: Topic: ________________________________________"
public/units/y9-science-ecology/resources/ecorestore-game.html,EcoRestore Simulation | Te Kete Ako,Science,Year 9,unit-plan,"EcoRestore Simulation | Te Kete Ako 🌿 EcoRestore: Kaitiaki Challenge Restore the ecosystem through wise kaitiakitanga Resources 💰 Budget$50,000 👥 Volunteers10 🏆 Biodiversity0 🎯 Round1/15 Actions (3 per turn) 3 left 🌳 Plant Native ($10K, 5👥) 🪤 Set Trap ($5K, 3👥) 🚧 Build Fence ($30K) 🦜 Add Species ($15K) 🤝 Engage Community ($8K, 4👥) ▶️ End Turn Your Ecosystem ■ Plants ■ Birds ■ Predators Current Status Game Log 🎉 Victory! Play Again"
public/units/y9-science-ecology/resources/letter-writing-template.html,Conservation Letter Writing Template (Y9 Ecology),Science,Year 9,unit-plan,"Conservation Letter Writing Template (Y9 Ecology) Persuasive Letter: Conservation Advocacy Write a formal letter to decision-makers advocating for ecosystem protection. Use evidence + kaitiakitanga reasoning. Letter Structure Guide Salutation: Address the recipient formally (Hon. Minister, Mayor, Councillor) Introduction: State your purpose clearly Body (3 paragraphs): Evidence, kaitiakitanga perspective, call to action Conclusion: Summarize and request specific outcome Closing: Yours sincerely,"
public/units/y9-science-ecology/resources/assessment-rubric-persuasive-letter.html,Assessment Rubric Persuasive Letter | Te Kete Ako,Science,Year 9,unit-plan,Assessment Rubric Persuasive Letter | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives NZ Curriculum: Phase 4-5 (Years 9-10) | Adaptable for: Years 7-10 WALT (We Are Learning To) | Ngā Whāinga: [Teacher: Customize based on your class focus and curriculum objectives] Suggested: Connect to specific Achievement Objectives from NZ Curriculum Success Criteria (WAGOLL - What a Good One Looks Like) | Ngā Paearu: [Teacher: Define what success looks like for your ākonga] Consider: Differen
public/units/y9-science-ecology/lessons/lesson-2-biodiversity-endemism.html,Lesson 2: Biodiversity & Endemism in Aotearoa,Science,Year 9,lesson,"Lesson 2: Biodiversity & Endemism in Aotearoa ""Ko Aotearoa te whenua o ngā manu rerekē"" Aotearoa is the land of unique birds — Our biodiversity is our taonga to protect 🔗 External Links & Resources | Ngā Rauemi o Waho DOC: Native Animals - NZ unique species NZ Birds Online - Complete bird database Science Learning Hub: Unique NZ - Why NZ biodiversity is special iNaturalist NZ - Identify & record local biodiversity 🔗 External Resources | Ngā Rauemi o Waho 🦎 NZ Endemic Species DOC - Native Animals"
public/units/y9-science-ecology/lessons/lesson-4-human-impact-conservation.html,Lesson 4: Human Impact & Conservation,Science,Year 9,lesson,Lesson 4: Human Impact & Conservation 🔗 External Links & Resources | Ngā Rauemi o Waho Ministry for Environment: Teaching Resources - NZ environmental education Stats NZ: Environment - Data on NZ environmental change DOC: Get Involved - Conservation projects & volunteering Predator Free NZ - Community conservation initiative 🔗 External Resources | Ngā Rauemi o Waho 🚨 Conservation Threats DOC - Conservation Threats Predator Free NZ - The Threat MfE - Climate Change Impacts 🛡️ Conservation Action 
public/units/y9-science-ecology/lessons/lesson-3-field-study-rangahau-taiao.html,Lesson 3: Field Study - Rangahau Taiao,Science,Year 9,lesson,Lesson 3: Field Study - Rangahau Taiao 🔗 External Links & Resources | Ngā Rauemi o Waho Science Learning Hub: Field Studies - NZ field study techniques DOC: Conservation Education - Field trip opportunities TKI: Biology Assessment - Field study assessment guides 🔗 External Resources | Ngā Rauemi o Waho 🔬 Field Study Methods Science Learn - Ecological Sampling Manaaki Whenua - Field Guides NIWA - Field Study Resources 🌿 Māori Environmental Knowledge Manaaki Whenua - Mātauranga Māori Te Ara - Trad
public/units/y9-science-ecology/lessons/lesson-6-guardians-future.html,Lesson 6: Guardians of the Future,Science,Year 9,lesson,Lesson 6: Guardians of the Future 🔗 External Links & Resources | Ngā Rauemi o Waho MfE: Climate Change for Schools - Official teaching resources Sustainable Seas Challenge - Marine conservation research DOC: Rangers Talks - Connect with conservation professionals Science Learning Hub: Sustainability - Future-focused learning 🔗 External Resources | Ngā Rauemi o Waho 🌍 Youth Action DOC - Kiwi Guardians Forest & Bird - Youth Enviroschools ♻️ Sustainability Sustainable Seas NZ MfE - Learning Resourc
public/units/y9-science-ecology/lessons/lesson-5-restoration-kaitiakitanga.html,Lesson 5: Restoration & Kaitiakitanga,Science,Year 9,lesson,Lesson 5: Restoration & Kaitiakitanga 🔗 External Links & Resources | Ngā Rauemi o Waho DOC: Tiaki Taiao - Care for nature programs QEII National Trust - Protecting NZ native ecosystems Science Learning Hub: Ecological Restoration - NZ case studies Te Ara: Kaitiakitanga - Traditional guardianship practices 🔗 External Resources | Ngā Rauemi o Waho 🌱 Restoration Projects Zealandia - Wellington Sanctuary Tiritiri Matangi - Island Restoration Project Jonah - Restoration Work 🌿 Native Planting DOC - N
public/units/y9-science-ecology/lessons/lesson-1-what-is-an-ecosystem.html,Lesson 1,Science,Year 9,lesson,"nt.body.firstChild); }); 📚Ngā Whāinga Ako | Learning ObjectivesNZ Curriculum: Phase 4-5 (Years 9-10) | Adaptable for: Years 7-10 🎯 Ngā Whāinga Ako - Learning Intentions📚 Students Will LearnWhat ecosystems are and how biotic/abiotic factors interactKey ecological concepts (habitat, niche, population, community)How energy and nutrients flow through NZ ecosystemsThe unique characteristics of Aotearoa's island ecosystems✅ Students Will DemonstrateBy identifying biotic and abiotic factors in local ec"
public/project/project-brief.html,Project Brief | Te Kete Ako,Te Reo Māori,All Levels,lesson,Project Brief | Te Kete Ako Te Kete Ako Project Brief Guidelines and requirements for student projects 📚 Project Resources Browse All Lessons Explore our complete collection of educational resources Teaching Handouts Ready-to-use materials for classroom implementation Curriculum Units Comprehensive unit plans with integrated resources 🌿 Cultural Context | Horopaki Ahurea 🏛️ Connection to Mangakōtukutuku College Values Whaiara: Rising Up - Taking action to create positive change whaiara by encour
public/students/dashboard.html,My Dashboard | Te Kete Ako,Digital Technologies,All Levels,lesson,"My Dashboard | Te Kete Ako ⏳Loading your learning journey... Kia ora, Student! 👋 Loading... | Year _Whakataukī of the Day""Mō te katoa te mātauranga""Knowledge is for everyone0Lessons Completed0%Overall Progress🔥 0Day Streak0%Cultural Engagement📚Continue Your LearningReady to start your first lesson!Explore resources recommended for Year 8Browse →🏫My ClassesNo classes assigned yet. Your teacher will add you to classes soon!✨Recommended for You🧺My Kete (Saved Resources)You haven't saved any resourc"
public/components/featured-carousel.html,Featured Carousel,Digital Technologies,All Levels,lesson,"✨ Featured Collections Curated excellence from our 20,676 educational treasures ‹ › 🌿 Cultural Treasures Resources deeply integrating mātauranga Māori - from whakataukī-inspired writing to traditional navigation & modern GPS integration. Cultural Integration: High Te Ao Māori Explore Cultural Treasures → ✨ 716 Teaching Variants Multiple versions of the same lesson - choose the CSS system, cultural depth, and time allocation that fits YOUR classroom context. Revolutionary Feature New! Discover Te"
public/components/feedback-widget.html,Feedback Widget,Digital Technologies,All Levels,lesson,💬 📊 Help Us Improve! × How helpful were the recommended resources? ⭐ ⭐ ⭐ ⭐ ⭐ What are you giving feedback on? Select... Quality of Recommendations Component Usability General Feedback Tell us more (optional) Submit Feedback
public/components/graphrag-science-recommendations.html,Graphrag Science Recommendations,Science,All Levels,lesson,"🧠 SCIENCE GRAPHRAG 🔬 Science Intelligence Network Discover highly connected science resources from our knowledge graph Analyzing 231,000+ GraphRAG relationships..."
public/components/sidebar-intelligent.html,Sidebar Intelligent,Digital Technologies,All Levels,lesson,"📚 Unit Navigation ← Unit Overview Previous Lesson Current Lesson Next Lesson 🌿 Today's Whakataukī ""Nāu te rourou, nāku te rourou, ka ora ai te iwi"" With your food basket and my food basket, the people will thrive. Collaboration and sharing lead to collective success. 🔗 Related Resources 📄 Loading... ⚡ Quick Actions 📄 All Handouts 🎮 Educational Games 🧑‍🏫 Teacher Tools 📚 Browse All Units 🌐 External Resources 📖 Te Aka Māori Dictionary 📋 NZ Curriculum 🖨️ Print This Lesson Optimized for A4 Canon prin"
public/components/navigation-unified.html,Navigation Unified,Mathematics,Year 7,lesson,🧺 Te Kete Ako ☰
public/components/learning-pathway-navigator.html,Learning Pathway Navigator,Mathematics,All Levels,lesson,
public/components/progress-indicator.html,Progress Indicator,Mathematics,All Levels,lesson,
public/components/graphrag-english-recommendations.html,Graphrag English Recommendations,English,All Levels,lesson,"🧠 GRAPHRAG INTELLIGENCE Discover English Resources Powered by 231,469 knowledge graph relationships AI-curated from 19,737 resources across the platform Loading intelligent English recommendations... 🔍 Explore Full GraphRAG Search →"
public/components/download-pdf-button.html,Download Pdf Button,Digital Technologies,All Levels,lesson,"Get a beautifully formatted PDF for printing or offline use. Perfect for class handouts! Download PDF Print 🖨️ Print Instructions Destination: Select ""Save as PDF"" to download Layout: Portrait (recommended) Color: Color (for cultural elements) or Black & White Margins: Default Options: Enable ""Background graphics"" for full styling 💡 Tip: Navigation, buttons, and interactive elements are automatically hidden in print view."
public/components/assign-resource-button.html,Assign Resource Button,Mathematics,Year 9,lesson,"Assign to Students Assignment Title Class/Students (Full class management coming soon - for now, enter class name) Due Date (Optional) Instructions (Optional) ✅ Assign Cancel"
public/components/ai-assistant-fab.html,Ai Assistant Fab,Digital Technologies,All Levels,lesson,🧠 Ask AI Assistant 🌿
public/components/graphrag-dynamic-resource-browser.html,Graphrag Dynamic Resource Browser,Te Reo Māori,Year 7,lesson,
public/components/graphrag-english-cross-curricular.html,Graphrag English Cross Curricular,English,All Levels,lesson,"🔗 English Cross-Curricular Connections Powered by GraphRAG: 669+ Connections Discovered 206 Science • 208 Math • 463 Cross-Curricular • High confidence (0.76 avg) 📝🔬 English × Science 206 links Scientific writing, research skills, lab reports, media analysis of science topics, biotechnology debates Media Literacy: Analyzing Science Coverage Argumentative Writing: Biotechnology Ethics Research Skills: Scientific Sources Explore Integration → 📝📊 English × Math 208 links Data storytelling, statisti"
public/components/beta-badge.html,Beta Badge,Digital Technologies,All Levels,lesson,"BETA × 🌿 Welcome to Te Kete Ako Beta! You're using an early version of our platform. We'd love your feedback! What to expect: ✅ 19,774 educational resources ready to use ✅ Complete units & lesson plans 🔧 Some features still being refined 💬 Your feedback shapes the platform! 💬 Send Feedback Beta testing • October 2025"
public/components/top-cultural-widget.html,Top Cultural Widget,Te Reo Māori,All Levels,lesson,🌿 Premium Cultural Resources Excellence in mātauranga Māori integration Loading premium cultural resources...
public/components/graphrag-most-connected.html,Graphrag Most Connected,Digital Technologies,All Levels,lesson,
public/components/related-resources-widget.html,Related Resources Widget,Digital Technologies,All Levels,lesson,🧠 Loading AI recommendations...
public/components/graphrag-similar-resources.html,Graphrag Similar Resources,Digital Technologies,All Levels,lesson,
public/components/next-lesson-widget.html,Next Lesson Widget,Mathematics,All Levels,lesson,📚 What's Next? Recommended lessons based on learning progression Finding your next learning steps...
